population_id,zip_code,average_pop
26506,76569,"2,140"
26507,76570,"2,730"
26508,76571,"6,042"
26509,76573,35
26510,76574,"17,943"
26511,76577,"3,315"
26512,76578,"1,582"
26513,76579,"4,454"
26514,76596,"1,118"
26515,76597,"2,115"
26516,76598,458
26517,76599,"1,634"
26518,76621,"1,080"
26519,76622,"1,084"
26520,76623,173
26521,76624,"2,179"
26522,76626,"1,701"
26523,76627,"1,655"
26524,76628,79
26525,76629,"1,835"
26526,76630,"1,572"
26527,76631,513
26528,76632,"1,538"
26529,76633,"5,597"
26530,76634,"6,843"
26531,76635,"1,365"
26532,76636,"1,491"
26533,76637,527
26534,76638,"3,100"
26535,76639,"1,495"
26536,76640,"3,099"
26537,76641,"1,751"
26538,76642,"7,139"
26539,76643,"13,729"
26540,76645,"11,085"
26541,76648,"2,665"
26542,76649,748
26543,76650,85
26544,76651,"3,199"
26545,76652,"1,004"
26546,76653,"1,015"
26547,76654,153
26548,76655,"8,868"
26549,76656,"2,536"
26550,76657,"9,068"
26551,76660,491
26552,76661,"8,299"
26553,76664,"3,387"
26554,76665,"2,558"
26555,76666,218
26556,76667,"11,391"
26557,76670,"1,320"
26558,76671,"2,000"
26559,76673,"1,303"
26560,76676,438
26561,76678,269
26562,76679,"1,365"
26563,76680,335
26564,76681,673
26565,76682,"2,548"
26566,76685,40
26567,76686,248
26568,76687,"1,651"
26569,76689,"3,600"
26570,76690,"1,106"
26571,76691,"6,251"
26572,76692,"9,715"
26573,76693,"1,561"
26574,76701,"1,769"
26575,76704,"8,043"
26576,76705,"29,043"
26577,76706,"35,681"
26578,76707,"16,185"
26579,76708,"25,476"
26580,76710,"23,184"
26581,76711,"8,481"
26582,76712,"24,254"
26583,76798,"1,789"
26584,76801,"25,029"
26585,76802,"5,255"
26586,76820,121
26587,76821,"4,833"
26588,76823,"3,235"
26589,76824,7
26590,76825,"7,149"
26591,76827,360
26592,76828,231
26593,76831,75
26594,76832,605
26595,76834,"5,743"
26596,76836,22
26597,76837,"3,194"
26598,76841,42
26599,76842,123
26600,76844,"3,706"
26601,76845,167
26602,76848,73
26603,76849,"4,014"
26604,76852,222
26605,76853,"1,547"
26606,76854,250
26607,76856,"3,651"
26608,76857,"1,929"
26609,76858,257
26610,76859,"2,030"
26611,76861,"2,192"
26612,76862,225
26613,76864,716
26614,76865,138
26615,76866,592
26616,76869,82
26617,76870,229
26618,76871,789
26619,76872,702
26620,76873,57
26621,76874,55
26622,76875,684
26623,76877,"4,434"
26624,76878,"1,731"
26625,76882,235
26626,76884,174
26627,76885,148
26628,76887,110
26629,76888,80
26630,76890,962
26631,76901,"27,956"
26632,76903,"32,095"
26633,76904,"33,043"
26634,76905,"12,773"
26635,76908,"2,425"
26636,76930,148
26637,76932,"3,554"
26638,76933,"1,365"
26639,76934,"1,245"
26640,76935,"1,489"
26641,76936,"3,255"
26642,76937,32
26643,76939,69
26644,76940,107
26645,76941,"1,387"
26646,76943,"3,673"
26647,76945,"1,627"
26648,76949,15
26649,76950,"4,082"
26650,76951,"1,268"
26651,76953,40
26652,76955,60
26653,76957,8
26654,76958,249
26655,77002,"12,401"
26656,77003,"10,345"
26657,77004,"32,797"
26658,77005,"26,318"
26659,77006,"20,767"
26660,77007,"31,303"
26661,77008,"30,909"
26662,77009,"38,885"
26663,77010,548
26664,77011,"19,371"
26665,77012,"21,059"
26666,77013,"19,842"
26667,77014,"31,207"
26668,77015,"55,609"
26669,77016,"27,070"
26670,77017,"33,376"
26671,77018,"27,131"
26672,77019,"20,061"
26673,77020,"26,407"
26674,77021,"25,837"
26675,77022,"28,708"
26676,77023,"29,412"
26677,77024,"35,892"
26678,77025,"26,843"
26679,77026,"23,441"
26680,77027,"15,213"
26681,77028,"15,765"
26682,77029,"17,933"
26683,77030,"10,789"
26684,77031,"17,425"
26685,77032,"13,258"
26686,77033,"27,964"
26687,77034,"36,423"
26688,77035,"36,156"
26689,77036,"71,259"
26690,77037,"20,327"
26691,77038,"27,917"
26692,77039,"28,071"
26693,77040,"45,287"
26694,77041,"36,489"
26695,77042,"37,068"
26696,77043,"24,001"
26697,77044,"34,219"
26698,77045,"32,829"
26699,77046,"1,039"
26700,77047,"22,901"
26701,77048,"15,896"
26702,77049,"29,975"
26703,77050,"4,634"
26704,77051,"14,972"
26705,77053,"30,941"
26706,77054,"22,189"
26707,77055,"43,811"
26708,77056,"17,915"
26709,77057,"39,613"
26710,77058,"16,545"
26711,77059,"18,405"
26712,77060,"43,687"
26713,77061,"24,797"
26714,77062,"25,779"
26715,77063,"35,909"
26716,77064,"45,757"
26717,77065,"37,143"
26718,77066,"31,910"
26719,77067,"30,839"
26720,77068,"10,484"
26721,77069,"16,448"
26722,77070,"47,086"
26723,77071,"26,628"
26724,77072,"57,617"
26725,77073,"38,690"
26726,77074,"36,778"
26727,77075,"39,963"
26728,77076,"34,059"
26729,77077,"53,675"
26730,77078,"15,896"
26731,77079,"31,511"
26732,77080,"47,205"
26733,77081,"44,770"
26734,77082,"51,162"
26735,77083,"72,346"
26736,77084,"99,238"
26737,77085,"16,732"
26738,77086,"28,038"
26739,77087,"37,482"
26740,77088,"52,910"
26741,77089,"51,203"
26742,77090,"34,538"
26743,77091,"23,496"
26744,77092,"35,471"
26745,77093,"43,322"
26746,77094,"8,621"
26747,77095,"68,335"
26748,77096,"34,756"
26749,77098,"12,704"
26750,77099,"47,065"
26751,77201, -   
26752,77301,"31,262"
26753,77302,"17,996"
26754,77303,"17,508"
26755,77304,"23,491"
26756,77306,"11,592"
26757,77316,"16,515"
26758,77318,"13,813"
26759,77320,"35,851"
26760,77326,19
26761,77327,"20,647"
26762,77328,"15,632"
26763,77331,"6,450"
26764,77334,152
26765,77335,"2,528"
26766,77336,"12,072"
26767,77338,"35,121"
26768,77339,"39,328"
26769,77340,"27,441"
26770,77342,242
26771,77345,"28,265"
26772,77346,"55,951"
26773,77350,106
26774,77351,"32,966"
26775,77354,"32,158"
26776,77355,"24,990"
26777,77356,"24,630"
26778,77357,"20,430"
26779,77358,"5,025"
26780,77359,782
26781,77360,"4,911"
26782,77362,"4,881"
26783,77363,"3,216"
26784,77364,"1,984"
26785,77365,"27,172"
26786,77367,206
26787,77368,143
26788,77369,804
26789,77371,"8,232"
26790,77372,"12,238"
26791,77373,"55,906"
26792,77374,484
26793,77375,"42,272"
26794,77376,436
26795,77377,"31,068"
26796,77378,"14,376"
26797,77379,"72,911"
26798,77380,"24,881"
26799,77381,"36,623"
26800,77382,"36,568"
26801,77384,"12,751"
26802,77385,"20,702"
26803,77386,"41,960"
26804,77388,"41,483"
26805,77389,"24,785"
26806,77396,"46,034"
26807,77401,"17,949"
26808,77406,"35,289"
26809,77407,"33,157"
26810,77412,111
26811,77414,"23,207"
26812,77415,81
26813,77417,"2,554"
26814,77418,"9,521"
26815,77419,"1,417"
26816,77420,"2,020"
26817,77422,"13,288"
26818,77423,"9,641"
26819,77426,"1,974"
26820,77428,9
26821,77429,"75,255"
26822,77430,"2,135"
26823,77432,79
26824,77433,"56,508"
26825,77434,"4,788"
26826,77435,"4,516"
26827,77436,17
26828,77437,"16,966"
26829,77440,5
26830,77441,"5,797"
26831,77442,946
26832,77443,108
26833,77444,914
26834,77445,"12,486"
26835,77446,"5,436"
26836,77447,"13,161"
26837,77448,223
26838,77449,"97,834"
26839,77450,"71,713"
26840,77451,68
26841,77453,337
26842,77454,236
26843,77455,"1,994"
26844,77456,"1,256"
26845,77457,555
26846,77458,377
26847,77459,"59,265"
26848,77460,125
26849,77461,"10,126"
26850,77464,244
26851,77465,"7,241"
26852,77466,855
26853,77467,83
26854,77468,173
26855,77469,"37,506"
26856,77470,312
26857,77471,"36,300"
26858,77473,83
26859,77474,"12,908"
26860,77475,650
26861,77476,222
26862,77477,"35,908"
26863,77478,"24,270"
26864,77479,"78,694"
26865,77480,"7,995"
26866,77481,15
26867,77482,"2,213"
26868,77483,347
26869,77484,"11,016"
26870,77485,"3,867"
26871,77486,"6,832"
26872,77488,"14,492"
26873,77489,"35,652"
26874,77493,"24,301"
26875,77494,"74,015"
26876,77498,"51,571"
26877,77502,"37,307"
26878,77503,"24,730"
26879,77504,"24,328"
26880,77505,"23,463"
26881,77506,"36,492"
26882,77507, -   
26883,77510,"14,259"
26884,77511,"46,598"
26885,77514,"4,440"
26886,77515,"30,046"
26887,77517,"5,680"
26888,77518,"8,338"
26889,77519,"1,337"
26890,77520,"37,578"
26891,77521,"51,257"
26892,77523,"18,436"
26893,77530,"30,702"
26894,77531,"15,579"
26895,77532,"27,160"
26896,77533,866
26897,77534,"2,992"
26898,77535,"31,490"
26899,77536,"31,448"
26900,77538,"1,019"
26901,77539,"40,292"
26902,77541,"17,730"
26903,77545,"20,553"
26904,77546,"49,202"
26905,77547,"9,896"
26906,77550,"22,667"
26907,77551,"19,109"
26908,77554,"8,683"
26909,77560,811
26910,77561,77
26911,77562,"10,618"
26912,77563,"9,611"
26913,77564,"1,898"
26914,77565,"6,090"
26915,77566,"28,857"
26916,77568,"14,785"
26917,77571,"36,289"
26918,77573,"74,720"
26919,77575,"16,331"
26920,77577,"1,338"
26921,77578,"14,494"
26922,77580,415
26923,77581,"43,380"
26924,77583,"30,607"
26925,77584,"74,696"
26926,77585,"1,171"
26927,77586,"21,782"
26928,77587,"16,750"
26929,77590,"30,487"
26930,77591,"13,604"
26931,77597,715
26932,77598,"23,865"
26933,77611,"8,375"
26934,77612,"9,044"
26935,77613,912
26936,77614,643
26937,77615,879
26938,77616,898
26939,77617,107
26940,77619,"15,966"
26941,77622,"1,457"
26942,77623,639
26943,77624,"1,069"
26944,77625,"8,384"
26945,77627,"21,384"
26946,77629,719
26947,77630,"27,446"
26948,77632,"23,786"
26949,77640,"16,206"
26950,77642,"38,017"
26951,77650,"1,518"
26952,77651,"12,920"
26953,77655,347
26954,77656,"17,293"
26955,77657,"20,593"
26956,77659,"4,751"
26957,77660,"1,222"
26958,77661,961
26959,77662,"26,782"
26960,77663,"1,068"
26961,77664,"2,817"
26962,77665,"5,712"
26963,77701,"14,574"
26964,77702,"2,702"
26965,77703,"15,350"
26966,77705,"40,666"
26967,77706,"28,683"
26968,77707,"17,069"
26969,77708,"11,503"
26970,77713,"12,659"
26971,77801,"15,226"
26972,77802,"24,185"
26973,77803,"30,183"
26974,77807,"10,654"
26975,77808,"10,723"
26976,77830,"2,700"
26977,77831,"3,501"
26978,77833,"28,550"
26979,77835,"2,187"
26980,77836,"11,756"
26981,77837,"1,759"
26982,77840,"56,508"
26983,77845,"51,650"
26984,77853,"1,098"
26985,77855,88
26986,77856,"4,741"
26987,77857,901
26988,77859,"6,864"
26989,77861,"2,760"
26990,77864,"6,935"
26991,77865,"1,483"
26992,77867,84
26993,77868,"15,121"
26994,77871,"3,080"
26995,77872,"1,589"
26996,77873,"1,435"
26997,77876,165
26998,77878,520
26999,77879,"4,743"
27000,77880,"1,534"
27001,77901,"42,245"
27002,77904,"25,826"
27003,77905,"14,290"
27004,77950,188
27005,77951,"2,311"
27006,77954,"11,676"
27007,77957,"8,303"
27008,77960,32
27009,77961,145
27010,77962,"3,482"
27011,77963,"5,707"
27012,77964,"8,033"
27013,77968,"2,662"
27014,77969,185
27015,77970,304
27016,77971,789
27017,77973,59
27018,77974,493
27019,77975,"1,938"
27020,77976,140
27021,77977,664
27022,77978,718
27023,77979,"17,410"
27024,77982,"1,124"
27025,77983,"2,209"
27026,77984,"4,171"
27027,77987,184
27028,77988,437
27029,77990,755
27030,77991,368
27031,77993,228
27032,77994,364
27033,77995,"9,074"
27034,78001,5
27035,78002,"8,378"
27036,78003,"8,419"
27037,78004,"1,221"
27038,78005,443
27039,78006,"28,596"
27040,78007,98
27041,78008,297
27042,78009,"8,095"
27043,78010,"3,026"
27044,78011,"1,968"
27045,78012,420
27046,78013,"5,810"
27047,78014,"5,362"
27048,78015,"10,401"
27049,78016,"9,368"
27050,78017,"4,799"
27051,78019,"1,500"
27052,78021,228
27053,78022,"4,640"
27054,78023,"26,511"
27055,78024,"1,213"
27056,78025,"4,750"
27057,78026,"5,840"
27058,78027,485
27059,78028,"39,104"
27060,78029, -   
27061,78039,"1,573"
27062,78040,"41,865"
27063,78041,"45,164"
27064,78043,"43,765"
27065,78044,329
27066,78045,"58,064"
27067,78046,"65,131"
27068,78050,643
27069,78052,"6,781"
27070,78055,"1,890"
27071,78056,"1,876"
27072,78057,818
27073,78058,988
27074,78059,"5,444"
27075,78060,17
27076,78061,"11,831"
27077,78063,"9,474"
27078,78064,"14,235"
27079,78065,"11,340"
27080,78066,628
27081,78067,597
27082,78069,"5,530"
27083,78070,"14,929"
27084,78071,"4,423"
27085,78072,553
27086,78073,"7,787"
27087,78075,98
27088,78076,"13,231"
27089,78101,"7,998"
27090,78102,"27,997"
27091,78104,158
27092,78107,286
27093,78108,"30,463"
27094,78109,"36,458"
27095,78112,"7,834"
27096,78113,"2,582"
27097,78114,"20,531"
27098,78116,330
27099,78117,688
27100,78118,"3,922"
27101,78119,"7,554"
27102,78121,"11,264"
27103,78122,337
27104,78123,"2,423"
27105,78124,"5,579"
27106,78125,88
27107,78130,"61,871"
27108,78132,"21,439"
27109,78133,"16,324"
27110,78140,"3,374"
27111,78141,693
27112,78142,155
27113,78143,268
27114,78144,23
27115,78145,101
27116,78146,798
27117,78147,"2,010"
27118,78148,"20,411"
27119,78150,32
27120,78151,"1,428"
27121,78152,"2,319"
27122,78154,"32,350"
27123,78155,"46,433"
27124,78159,925
27125,78160,"4,575"
27126,78161,733
27127,78162,359
27128,78163,"10,289"
27129,78164,"3,942"
27130,78201,"43,708"
27131,78202,"12,509"
27132,78203,"5,890"
27133,78204,"11,308"
27134,78205,"1,066"
27135,78207,"54,215"
27136,78208,"3,821"
27137,78209,"40,245"
27138,78210,"38,013"
27139,78211,"33,334"
27140,78212,"28,347"
27141,78213,"41,681"
27142,78214,"24,128"
27143,78215,"1,520"
27144,78216,"39,398"
27145,78217,"32,556"
27146,78218,"32,900"
27147,78219,"15,156"
27148,78220,"16,368"
27149,78221,"37,017"
27150,78222,"21,331"
27151,78223,"51,522"
27152,78224,"18,781"
27153,78225,"13,771"
27154,78226,"6,282"
27155,78227,"46,794"
27156,78228,"59,022"
27157,78229,"29,455"
27158,78230,"41,053"
27159,78231,"8,092"
27160,78232,"36,833"
27161,78233,"46,045"
27162,78234,"6,826"
27163,78235,740
27164,78236,"8,562"
27165,78237,"36,889"
27166,78238,"24,805"
27167,78239,"28,185"
27168,78240,"53,700"
27169,78242,"32,814"
27170,78243,277
27171,78244,"30,832"
27172,78245,"60,756"
27173,78247,"50,642"
27174,78248,"14,343"
27175,78249,"51,018"
27176,78250,"56,659"
27177,78251,"52,808"
27178,78252,"8,118"
27179,78253,"32,002"
27180,78254,"47,277"
27181,78255,"11,790"
27182,78256,"7,723"
27183,78257,"4,123"
27184,78258,"42,233"
27185,78259,"22,874"
27186,78260,"25,839"
27187,78261,"14,080"
27188,78263,"4,596"
27189,78264,"12,081"
27190,78266,"5,837"
27191,78330,785
27192,78332,"28,396"
27193,78335,1
27194,78336,"11,818"
27195,78338,24
27196,78339,711
27197,78340,430
27198,78341,"2,363"
27199,78342,417
27200,78343,"4,515"
27201,78344,443
27202,78349,502
27203,78351,535
27204,78352,223
27205,78353,495
27206,78355,"6,971"
27207,78357,"3,018"
27208,78358,612
27209,78359,"1,980"
27210,78361,"5,306"
27211,78362,"9,570"
27212,78363,"30,405"
27213,78368,"9,359"
27214,78369,430
27215,78370,"4,573"
27216,78371,411
27217,78372,"5,839"
27218,78373,"3,754"
27219,78374,"16,944"
27220,78375,"3,148"
27221,78376,729
27222,78377,"3,696"
27223,78379,"1,523"
27224,78380,"23,445"
27225,78382,"20,384"
27226,78383,"3,689"
27227,78384,"6,181"
27228,78385,383
27229,78387,"9,930"
27230,78389,"1,511"
27231,78390,"5,609"
27232,78391,310
27233,78393,"2,365"
27234,78401,"5,030"
27235,78402,521
27236,78404,"16,315"
27237,78405,"15,554"
27238,78406,"1,291"
27239,78407,"2,853"
27240,78408,"12,230"
27241,78409,"2,994"
27242,78410,"26,695"
27243,78411,"27,512"
27244,78412,"38,177"
27245,78413,"37,164"
27246,78414,"33,738"
27247,78415,"40,008"
27248,78416,"15,282"
27249,78417,"4,385"
27250,78418,"30,815"
27251,78419,835
27252,78501,"62,465"
27253,78503,"21,763"
27254,78504,"50,250"
27255,78516,"36,817"
27256,78520,"61,344"
27257,78521,"91,700"
27258,78526,"44,687"
27259,78535,661
27260,78536,421
27261,78537,"38,838"
27262,78538,"11,386"
27263,78539,"32,605"
27264,78541,"42,894"
27265,78542,"66,326"
27266,78543,"8,417"
27267,78545,389
27268,78548,565
27269,78549,600
27270,78550,"51,907"
27271,78552,"36,494"
27272,78557,"12,860"
27273,78558,905
27274,78559,"12,444"
27275,78560,"4,449"
27276,78561,625
27277,78562,"2,929"
27278,78563,189
27279,78564,107
27280,78565,254
27281,78566,"17,461"
27282,78567,570
27283,78569,"3,870"
27284,78570,"32,279"
27285,78572,"74,794"
27286,78573,"35,948"
27287,78574,"60,187"
27288,78575,"9,270"
27289,78576,"9,723"
27290,78577,"72,296"
27291,78578,"11,628"
27292,78579,"4,393"
27293,78580,"15,305"
27294,78582,"41,403"
27295,78583,"6,266"
27296,78584,"18,229"
27297,78585,348
27298,78586,"56,509"
27299,78588,204
27300,78589,"38,463"
27301,78590,319
27302,78591,237
27303,78592,"1,005"
27304,78593,"5,780"
27305,78594,"1,799"
27306,78595,"5,942"
27307,78596,"65,077"
27308,78597,"2,928"
27309,78598,181
27310,78602,"25,701"
27311,78605,"5,215"
27312,78606,"5,282"
27313,78607,109
27314,78608,360
27315,78609,"1,648"
27316,78610,"26,013"
27317,78611,"13,133"
27318,78612,"11,603"
27319,78613,"68,871"
27320,78614,560
27321,78615,978
27322,78616,"6,161"
27323,78617,"22,294"
27324,78618,295
27325,78619,"3,532"
27326,78620,"14,564"
27327,78621,"21,908"
27328,78622,233
27329,78623,747
27330,78624,"21,635"
27331,78626,"27,871"
27332,78628,"24,846"
27333,78629,"11,922"
27334,78631,"2,272"
27335,78632,872
27336,78633,"19,641"
27337,78634,"24,601"
27338,78635,75
27339,78636,"3,936"
27340,78638,"2,169"
27341,78639,"7,543"
27342,78640,"44,125"
27343,78641,"49,208"
27344,78642,"9,520"
27345,78643,"6,144"
27346,78644,"17,476"
27347,78645,"10,160"
27348,78648,"7,890"
27349,78650,"1,738"
27350,78652,"4,887"
27351,78653,"17,153"
27352,78654,"17,378"
27353,78655,"3,578"
27354,78656,"2,332"
27355,78657,"5,832"
27356,78659,"2,996"
27357,78660,"74,239"
27358,78661,329
27359,78662,"2,820"
27360,78663,804
27361,78664,"56,736"
27362,78665,"37,320"
27363,78666,"67,516"
27364,78669,"9,095"
27365,78670,302
27366,78671,690
27367,78672,979
27368,78675,218
27369,78676,"12,402"
27370,78677,98
27371,78681,"53,559"
27372,78701,"6,303"
27373,78702,"21,516"
27374,78703,"20,058"
27375,78704,"43,050"
27376,78705,"31,271"
27377,78712,677
27378,78717,"24,433"
27379,78719,"1,673"
27380,78721,"11,705"
27381,78722,"6,396"
27382,78723,"30,863"
27383,78724,"22,394"
27384,78725,"7,091"
27385,78726,"13,103"
27386,78727,"28,533"
27387,78728,"20,860"
27388,78729,"28,227"
27389,78730,"8,561"
27390,78731,"25,744"
27391,78732,"15,041"
27392,78733,"9,166"
27393,78734,"18,134"
27394,78735,"16,870"
27395,78736,"7,084"
27396,78737,"13,486"
27397,78738,"13,256"
27398,78739,"17,562"
27399,78741,"49,117"
27400,78742,763
27401,78744,"44,527"
27402,78745,"57,579"
27403,78746,"27,416"
27404,78747,"16,177"
27405,78748,"42,855"
27406,78749,"35,007"
27407,78750,"27,744"
27408,78751,"14,318"
27409,78752,"18,543"
27410,78753,"53,015"
27411,78754,"16,331"
27412,78756,"8,207"
27413,78757,"22,771"
27414,78758,"45,284"
27415,78759,"40,193"
27416,78801,"21,911"
27417,78802,666
27418,78827,"1,472"
27419,78828,195
27420,78829,"1,208"
27421,78830,716
27422,78832,"3,596"
27423,78833,"1,321"
27424,78834,"7,961"
27425,78836,82
27426,78837,223
27427,78838,193
27428,78839,"8,662"
27429,78840,"48,232"
27430,78843,269
27431,78850,"1,245"
27432,78851,28
27433,78852,"53,887"
27434,78860,204
27435,78861,"13,611"
27436,78870,"1,012"
27437,78871,35
27438,78872,"2,055"
27439,78873,"1,801"
27440,78877,964
27441,78879,254
27442,78880,"1,801"
27443,78881,"2,194"
27444,78883,275
27445,78884,952
27446,78885,108
27447,78886,560
27448,78931,188
27449,78932,532
27450,78933,"1,225"
27451,78934,"6,247"
27452,78935,"1,356"
27453,78938,494
27454,78940,"2,180"
27455,78941,"2,908"
27456,78942,"8,625"
27457,78943,259
27458,78944,613
27459,78945,"10,524"
27460,78946,960
27461,78947,"4,579"
27462,78948,866
27463,78949,504
27464,78950,"2,475"
27465,78951,20
27466,78953,800
27467,78954,"1,145"
27468,78956,"5,225"
27469,78957,"8,793"
27470,78959,"2,020"
27471,78962,"4,995"
27472,78963,906
27473,79001,267
27474,79003,213
27475,79005,"1,693"
27476,79007,"14,400"
27477,79009,"2,165"
27478,79010,761
27479,79011,260
27480,79012,"1,111"
27481,79013,"3,274"
27482,79014,"3,929"
27483,79015,"20,570"
27484,79016,100
27485,79018,427
27486,79019,"1,704"
27487,79021,124
27488,79022,"11,036"
27489,79024,403
27490,79025,44
27491,79027,"5,078"
27492,79029,"16,300"
27493,79031,"1,349"
27494,79032,125
27495,79033,65
27496,79034,704
27497,79035,"5,045"
27498,79036,"5,383"
27499,79039,772
27500,79040,"1,724"
27501,79041,"3,400"
27502,79042,"1,219"
27503,79043,"1,550"
27504,79044,652
27505,79045,"19,488"
27506,79046,506
27507,79051,33
27508,79052,"1,143"
27509,79053,159
27510,79054,439
27511,79056,57
27512,79057,"1,269"
27513,79058,1
27514,79059,825
27515,79061,433
27516,79062,280
27517,79063,675
27518,79064,"2,466"
27519,79065,"21,243"
27520,79068,"3,114"
27521,79070,"10,203"
27522,79072,"28,158"
27523,79078,325
27524,79079,"2,543"
27525,79080,618
27526,79081,"3,971"
27527,79082,352
27528,79083,"2,297"
27529,79084,"2,435"
27530,79085,45
27531,79086,"2,307"
27532,79087,788
27533,79088,"5,837"
27534,79091,156
27535,79092,"1,014"
27536,79093,45
27537,79094,90
27538,79095,"2,698"
27539,79096,"2,183"
27540,79097,"1,167"
27541,79098,486
27542,79101,"2,560"
27543,79102,"9,652"
27544,79103,"11,424"
27545,79104,"7,170"
27546,79105,1
27547,79106,"28,461"
27548,79107,"34,655"
27549,79108,"16,900"
27550,79109,"43,513"
27551,79110,"19,001"
27552,79111,"1,670"
27553,79118,"19,574"
27554,79119,"12,462"
27555,79121,"6,639"
27556,79124,"8,642"
27557,79201,"7,075"
27558,79220,241
27559,79225,976
27560,79226,"3,073"
27561,79227,"1,298"
27562,79229,393
27563,79230,170
27564,79231,31
27565,79233,168
27566,79234,93
27567,79235,"3,747"
27568,79236,244
27569,79237,505
27570,79239,202
27571,79240,42
27572,79241,"2,453"
27573,79243,75
27574,79244,595
27575,79245,"2,309"
27576,79247,57
27577,79248,"1,526"
27578,79250,"1,455"
27579,79251,57
27580,79252,"3,159"
27581,79255,586
27582,79256,366
27583,79257,"1,123"
27584,79258,41
27585,79259,91
27586,79261,583
27587,79311,"3,695"
27588,79312,"1,102"
27589,79313,"1,601"
27590,79314,78
27591,79316,"11,283"
27592,79322,"2,056"
27593,79323,"6,404"
27594,79324,15
27595,79325,"2,402"
27596,79326,23
27597,79329,"3,477"
27598,79330,158
27599,79331,"13,152"
27600,79336,"17,067"
27601,79339,"7,164"
27602,79342,530
27603,79343,"1,475"
27604,79344,55
27605,79345,965
27606,79346,"2,336"
27607,79347,"7,365"
27608,79350,314
27609,79351,"1,401"
27610,79353,24
27611,79355,"2,140"
27612,79356,"6,219"
27613,79357,"2,410"
27614,79358,"1,111"
27615,79359,"2,984"
27616,79360,"13,993"
27617,79363,"5,232"
27618,79364,"8,048"
27619,79366,"1,287"
27620,79367,745
27621,79369,112
27622,79370,"1,757"
27623,79371,"1,368"
27624,79372,"1,326"
27625,79373,"3,259"
27626,79376,78
27627,79377,240
27628,79378,327
27629,79379,667
27630,79380,249
27631,79381,"1,315"
27632,79382,"6,202"
27633,79401,"7,331"
27634,79403,"17,433"
27635,79404,"11,017"
27636,79406,"6,875"
27637,79407,"18,276"
27638,79410,"9,094"
27639,79411,"8,519"
27640,79412,"16,016"
27641,79413,"21,244"
27642,79414,"18,102"
27643,79415,"17,414"
27644,79416,"32,844"
27645,79423,"33,909"
27646,79424,"41,246"
27647,79501,"3,216"
27648,79502,"1,230"
27649,79503,174
27650,79504,"3,010"
27651,79505,357
27652,79506,800
27653,79508,"1,283"
27654,79510,"7,753"
27655,79511,"1,115"
27656,79512,"8,196"
27657,79517,206
27658,79518,135
27659,79519,81
27660,79520,"2,283"
27661,79521,"3,874"
27662,79525,"2,299"
27663,79526,989
27664,79527,231
27665,79528,630
27666,79529,"1,350"
27667,79530,454
27668,79532,873
27669,79533,365
27670,79534,169
27671,79535,99
27672,79536,"4,554"
27673,79537,102
27674,79538,201
27675,79539,187
27676,79540,85
27677,79541,939
27678,79543,"1,172"
27679,79544,436
27680,79545,"1,819"
27681,79546,"1,953"
27682,79547,760
27683,79548,191
27684,79549,"15,750"
27685,79553,"3,438"
27686,79556,"12,978"
27687,79560,95
27688,79561,607
27689,79562,"3,827"
27690,79563,"1,190"
27691,79565,253
27692,79566,289
27693,79567,"3,258"
27694,79601,"27,084"
27695,79602,"21,983"
27696,79603,"23,802"
27697,79605,"29,625"
27698,79606,"23,667"
27699,79607,"2,982"
27700,79699,288
27701,79701,"28,623"
27702,79703,"21,631"
27703,79705,"34,355"
27704,79706,"20,551"
27705,79707,"35,079"
27706,79713,561
27707,79714,"15,709"
27708,79718,923
27709,79719,467
27710,79720,"34,238"
27711,79730,260
27712,79731,"4,322"
27713,79733,198
27714,79734,"2,126"
27715,79735,"13,479"
27716,79738,317
27717,79739,978
27718,79741,267
27719,79742,466
27720,79743,344
27721,79744,"1,271"
27722,79745,"6,287"
27723,79748,130
27724,79749,341
27725,79752,"2,262"
27726,79754,77
27727,79755,196
27728,79756,"9,210"
27729,79758,"1,747"
27730,79759,9
27731,79761,"31,718"
27732,79762,"41,256"
27733,79763,"34,708"
27734,79764,"20,926"
27735,79765,"8,961"
27736,79766,"6,963"
27737,79770,25
27738,79772,"12,489"
27739,79777,283
27740,79778,896
27741,79780,339
27742,79781,282
27743,79782,"4,121"
27744,79783,220
27745,79785,167
27746,79788,431
27747,79789,"1,027"
27748,79821,"7,113"
27749,79830,"7,598"
27750,79831,18
27751,79834,183
27752,79835,"12,568"
27753,79836,"5,336"
27754,79837,465
27755,79838,"8,296"
27756,79839,"1,898"
27757,79842,567
27758,79843,"2,490"
27759,79845,"4,933"
27760,79846,84
27761,79847,76
27762,79848,850
27763,79849,"13,437"
27764,79851,793
27765,79852,815
27766,79853,"3,253"
27767,79854,164
27768,79855,"2,334"
27769,79901,"10,641"
27770,79902,"20,870"
27771,79903,"17,570"
27772,79904,"34,348"
27773,79905,"24,939"
27774,79906,"4,518"
27775,79907,"54,966"
27776,79908,"3,311"
27777,79911,"2,750"
27778,79912,"78,229"
27779,79915,"38,497"
27780,79916,"2,970"
27781,79920,75
27782,79922,"8,554"
27783,79924,"59,013"
27784,79925,"40,936"
27785,79927,"39,194"
27786,79928,"51,510"
27787,79930,"29,550"
27788,79932,"26,324"
27789,79934,"21,626"
27790,79935,"18,451"
27791,79936,"113,842"
27792,79938,"60,506"
27793,79942,5
27794,80002,"18,227"
27795,80003,"35,803"
27796,80004,"36,320"
